Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status,is_fraud
d4c05732-6b1b-4bab-90b9-efe09d252b99,2024-06-04 04:56:09,Kismat Bora,4633654150@okybl,Diya Goel,2598130823@okicici,941.88,SUCCESS,0
fbc2e673-c0dc-4555-bfb6-f7d4e65dde22,2024-06-11 19:53:52,Abram Varma,4636109878@oksbi,Saanvi Manne,7491305475@okybl,3110.92,FAILED,1
27624b55-fd6d-45ce-bbc5-0c2958d48865,2024-06-05 21:57:36,Krish Kohli,4638471232@okhdfcbank,Sahil Bail,9348631179@okaxis,9475.68,FAILED,1
8c8dc800-2507-468a-95bd-1c733430fc8c,2024-06-20 02:06:42,Amani Deep,4641622680@oksbi,Kashvi Rajagopal,4077553858@okhdfcbank,7316.84,FAILED,1
b9b7cd54-afb9-4a06-8d51-dbd979bc0410,2024-06-20 11:54:36,Divij Ganesan,4647694130@okhdfcbank,Jivin Ghose,9894981520@okicici,713.72,FAILED,1
af6d6f17-9c85-49b6-9021-3e426f399beb,2024-06-22 04:50:17,Eva Uppal,4660944488@okicici,Romil Banik,8296406052@okicici,9639.46,FAILED,1
470673f8-6929-4563-8640-1831564196c1,2024-06-29 15:11:48,Romil Badami,4668696382@okybl,Vardaniya Sahota,0214066166@okicici,8469.54,SUCCESS,1
3b86e2b1-23de-4e43-89e5-d313fda3ac65,2024-07-01 16:38:53,Charvi Khanna,4668699489@oksbi,Seher Badami,0192097577@okicici,7128.77,SUCCESS,0
de1e8884-91c2-43d7-a0e6-3805ac7ff914,2024-06-16 01:03:43,Sara Karpe,4671392182@okybl,Rania Dalal,4484509908@oksbi,8099.37,SUCCESS,1
d9c5a2b5-19da-4814-b9ad-923d9d6455e4,2024-06-06 12:20:51,Biju Bhatt,4674744646@oksbi,Shlok Swaminathan,5125835198@okhdfcbank,8463.55,FAILED,1
445cc6c5-a85f-42c8-bcb6-c1a03bcb91e1,2024-06-24 21:13:40,Kismat Deshpande,4679741838@oksbi,Raghav Chacko,9317976466@okicici,9601.56,SUCCESS,1
99a4394e-db60-491c-a56b-2efb3106ece8,2024-06-24 17:01:54,Siya Ramaswamy,4696217142@okaxis,Arhaan Rout,4839529506@okhdfcbank,2301.23,SUCCESS,0
0c60a620-5254-42b5-85ea-ff91f8ccd081,2024-06-12 17:39:16,Yasmin Borde,4697615864@oksbi,Badal Badami,6157869107@okybl,4186.7,FAILED,1
f4c78e82-66c1-487a-8b4c-c50a764ddab0,2024-06-29 02:51:45,Rasha Desai,4700795962@okybl,Krish Sant,6066474461@okhdfcbank,2769.12,FAILED,1
46982aee-d402-46bd-96f1-2a181bdd9e78,2024-06-24 00:37:36,Samaira Mand,4726181930@okicici,Eva Chander,6348447507@okicici,5770.18,SUCCESS,0
68144d10-c0be-491c-bedc-6e5aa5c9a0d6,2024-06-23 07:09:27,Lakshit Kapadia,4730652739@oksbi,Tiya Ram,4069198509@oksbi,4953.72,SUCCESS,0
74744cb9-1e79-422f-aca5-9e8343483e64,2024-06-05 10:45:07,Shalv Ram,4730831607@okybl,Saksham Choudhury,2301536146@okhdfcbank,7183.82,FAILED,1
546c1092-a245-46e9-8eae-33aa0a116203,2024-06-15 22:07:40,Yuvraj  Aurora,4734813735@okhdfcbank,Arnav Saha,9755813063@okicici,7127.07,FAILED,1
13193eb9-b074-4712-bb4d-000607ea3e53,2024-06-24 07:03:26,Aradhya Sahni,4736506007@okybl,Samiha Gola,5863567874@okhdfcbank,6327.75,SUCCESS,0
99c6b7b2-8b8f-412d-8083-265b6dfbe1bb,2024-06-10 13:43:19,Zain Bhatnagar,4739121093@okhdfcbank,Kabir Chowdhury,4741975955@okybl,716.98,SUCCESS,0
193d318e-1074-4ce8-95d1-d9ffd455e270,2024-06-19 19:57:22,Anya Dass,4746405874@okicici,Purab Tandon,6333923017@okybl,4082.37,SUCCESS,0
d28bcd7c-ed99-4cad-a286-b336ea3dbbf3,2024-07-03 00:56:45,Nirvi Kata,4780418075@okybl,Umang Yohannan,5443874423@oksbi,3153.75,SUCCESS,0
d4a65349-af70-4fa1-9a5c-dadf31e0cd81,2024-06-25 09:52:14,Ritvik Sundaram,4786038005@okybl,Fateh Dua,8504430765@oksbi,5679.21,FAILED,1
3a5ac2ac-d21c-40ce-b58a-da455d0a9c1e,2024-07-01 21:21:32,Aradhya Sachdev,4787766985@okhdfcbank,Hrishita Taneja,4037739958@okybl,2426.7,FAILED,1
948d0721-b77f-431a-9c47-ea3fe10a8986,2024-06-05 00:23:36,Indrajit Dube,4792232361@okaxis,Kismat Walia,2032864599@okhdfcbank,1723.16,FAILED,1
6d70690e-9c67-4ff8-a482-c12f4540d96e,2024-06-13 01:46:10,Bhavin Chandran,4795110226@okhdfcbank,Kismat Devi,3815146081@okicici,5437.71,FAILED,1
2858d7e6-f005-4505-ba99-752254d39fee,2024-06-30 18:30:20,Nirvi Bora,4797228733@okicici,Nitya Khanna,9475177994@okicici,4049.34,SUCCESS,0
71c23a65-1fee-4216-8683-5709a41f942b,2024-06-05 10:45:53,Kartik Sharaf,4801340698@okybl,Mehul Lall,6361286840@okhdfcbank,8609.82,FAILED,1
fd23941e-6e57-4f88-8b36-8a051fa58859,2024-06-15 12:48:54,Jayan Borde,4829799801@okhdfcbank,Aarna Zachariah,6630701368@okicici,6176.64,FAILED,1
d7879109-4acb-4ac1-b4b7-f922a2697f16,2024-06-26 12:53:17,Mahika Kar,4861861709@oksbi,Chirag Soman,2113210648@okhdfcbank,4520.16,FAILED,1
280f3035-fe84-4da6-93e5-33706a7ac4d3,2024-06-14 04:10:26,Riaan Raman,4863779338@okybl,Ranbir Ghosh,5274775334@okybl,7844.32,SUCCESS,0
d776eaea-7cb0-4ded-9e42-a344e7e3015b,2024-06-12 02:44:25,Nitya Seth,4865545371@okicici,Shanaya Shetty,1205945466@okybl,734.74,SUCCESS,0
7a926fe8-0133-41f7-ae23-c05e80eb5888,2024-06-12 07:31:32,Drishya Korpal,4870019179@okybl,Khushi Kothari,8985072012@okicici,3163.95,SUCCESS,0
e96988fb-1def-4ef1-8dff-edcf2d74ad27,2024-06-14 02:05:41,Onkar Barad,4871618012@oksbi,Madhav Lata,7727571332@okicici,9383.72,SUCCESS,1
5172f563-29d4-4a25-8b73-905d10216645,2024-06-14 18:32:53,Shlok Bali,4879596432@okaxis,Indrans Kala,3623156450@oksbi,4922.14,SUCCESS,0
46333ffe-e2e5-43fd-99d2-3d71bb5e6eb7,2024-06-21 15:46:11,Stuvan Kothari,4885245735@okhdfcbank,Ranbir Keer,4930217404@okhdfcbank,3756.81,FAILED,1
9981b916-e591-4b89-b872-9414132d403e,2024-06-08 17:17:09,Anaya Handa,4898180527@okhdfcbank,Renee Sarkar,0993866126@okaxis,2554.54,SUCCESS,0
953073a1-a923-4a29-abb8-fe91c3040c87,2024-06-28 01:10:56,Nehmat Dave,4912338039@oksbi,Anahi Amble,8403211891@okicici,2433.01,SUCCESS,0
ffe4750b-58a0-45ab-8d78-2ed43d82eb5b,2024-06-27 16:30:59,Armaan Yogi,4921241759@oksbi,Nishith Chaudry,7934118694@okhdfcbank,7757.24,SUCCESS,0
8a5bb529-7246-44cb-8554-83e0b32535c7,2024-07-02 08:16:14,Bhamini Butala,4937723416@okicici,Elakshi Krishnamurthy,2000424227@oksbi,969.31,SUCCESS,0
b0cf870b-a20c-461a-9d2a-455359322843,2024-06-27 07:27:02,Piya Sastry,4949474592@okicici,Heer Kota,8131781148@okybl,5836.82,FAILED,1
04945752-915d-4356-8ba6-bfd91ed6e78d,2024-07-01 23:35:51,Charvi Zachariah,4950994660@okicici,Ehsaan Sharma,5476098502@oksbi,4325.47,SUCCESS,0
9bb657ae-fa35-4deb-a243-9d70e29738e5,2024-06-06 06:30:08,Romil Bobal,5014697640@okybl,Alia Shere,5561750978@okaxis,1680.69,SUCCESS,0
2eb69453-d2f1-4eb6-a622-2fb01e7d2d50,2024-06-06 05:03:38,Riya Dugar,5019141797@okicici,Aarush Mahajan,0057357178@okaxis,6034.59,FAILED,1
7f76d5e5-d0b9-4d65-ac40-958592f27a24,2024-06-13 03:02:11,Advik Chana,5039765312@okicici,Yakshit Jain,2252172328@okybl,8100.64,FAILED,1
fe47b1e2-6f06-40f4-a2a2-f74d864bcda8,2024-07-03 13:07:42,Shaan Vyas,5043662422@oksbi,Mohanlal Bath,9799702079@okaxis,2210.48,FAILED,1
16ea5f36-54f9-4450-8d00-e5c69d277f40,2024-07-02 16:52:11,Shanaya Grover,5063530356@oksbi,Madhup Sethi,5000624736@okhdfcbank,7174.55,SUCCESS,0
f600aa3e-ba93-4c8e-ba9f-2ee8cace4bf5,2024-06-24 13:37:57,Divit Walia,5092413326@okaxis,Anahi Dube,8579034781@okaxis,2752.33,SUCCESS,0
a41946ca-5afc-48c7-bcf3-c5a39955cb4d,2024-06-15 20:47:52,Advika Bandi,5103963515@oksbi,Chirag Kaul,2288078376@okaxis,8036.87,SUCCESS,1
9001cae7-62e0-437e-8be1-44711d2df846,2024-06-17 11:58:31,Kabir Mander,5129776577@okybl,Aradhya Ramakrishnan,2316974115@okhdfcbank,1734.06,FAILED,1
16ec13c5-63a8-4576-b364-e6d69cc1c5dd,2024-06-29 13:19:56,Rhea Malhotra,5155432084@okhdfcbank,Aaina Mand,1634496230@okhdfcbank,1336.14,SUCCESS,0
848806cf-1c6f-4d37-888d-e55c9c259a26,2024-06-26 06:31:13,Devansh Saha,5160039046@okicici,Nayantara Hans,7986359740@okicici,5558.39,SUCCESS,0
8e0d1d4b-19cb-4cc2-9e31-add15e2cb1c3,2024-06-13 20:10:23,Siya Devan,5170820251@okaxis,Uthkarsh Din,2263280899@okicici,6623.49,FAILED,1
85008307-c80e-4466-9373-7205cb2b54c5,2024-06-14 02:07:35,Dhanush Thaker,5180582713@okicici,Zaina Garg,1566600885@okicici,4910.18,SUCCESS,0
42bddab0-f4b8-4d5c-ab02-e191741c3e09,2024-06-13 18:47:12,Ira Balasubramanian,5183675897@okybl,Shalv Raju,3396980396@okybl,6750.07,FAILED,1
a2601812-7fd0-4d23-86b5-177775640597,2024-06-12 21:19:23,Baiju Bora,5184376723@oksbi,Raghav Goel,9286055611@okicici,3213.17,SUCCESS,0
1f790b84-78cb-4f12-b86d-08d8aad45e1d,2024-07-02 15:32:25,Alia Kapoor,5194148647@okybl,Krish Mander,5649748047@okhdfcbank,832.21,FAILED,1
08a84e7a-e771-4bde-be26-eab0b7456447,2024-07-01 11:29:13,Priyansh Sagar,5211640846@okaxis,Alisha Borah,7923274542@okicici,3141.47,SUCCESS,0
807cd9df-73ea-4dae-abe2-c3dff17a4399,2024-06-09 02:37:36,Ayesha Salvi,5224133604@okybl,Krish Barad,0119885035@okhdfcbank,8171.91,FAILED,1
35f5cee7-d7a2-42a7-b94f-1d3e54b0bd2e,2024-06-17 17:16:50,Raghav Sridhar,5240349344@okhdfcbank,Shayak Jain,0884485131@okaxis,5465.41,FAILED,1
5c543db5-c2fc-42c3-a506-81c5b87fb90f,2024-06-21 22:47:47,Devansh Savant,5244369960@okicici,Jayant Bera,9274112002@oksbi,8284.31,SUCCESS,1
9df9f238-085f-4fde-ae6f-b0363393d486,2024-06-05 01:16:58,Faiyaz Manne,5244558618@oksbi,Kiara Chawla,2135180764@oksbi,2026.85,SUCCESS,0
18b08451-8597-42ad-9577-cee8b90ee5df,2024-06-29 21:19:44,Stuvan Sengupta,5248149055@okhdfcbank,Dishani Dewan,4413669725@okybl,8591.48,FAILED,1
4ab76a32-7d41-4876-b8fd-0aab57481f62,2024-06-07 02:40:43,Shray Korpal,5250905981@okicici,Piya Issac,0695378240@okybl,8588.82,FAILED,1
1079071e-0179-450e-893d-707da9e0441c,2024-06-18 10:24:15,Jivin Taneja,5276085002@okaxis,Rhea Dash,2641824550@okicici,8819.46,FAILED,1
6f4d28fd-cb6e-465e-8b18-225b2e743da9,2024-06-25 00:18:04,Anika Deep,5289057366@okicici,Anya Rege,6677358228@okicici,1368.23,FAILED,1
0d9bdf22-d32c-415d-8787-e70ef16d4117,2024-06-06 02:53:20,Myra Kale,5291844820@okhdfcbank,Shalv Sura,0813322004@okaxis,5278.67,SUCCESS,0
21097a39-ae4c-4a6d-8ccd-7a173adb87a8,2024-06-22 22:27:00,Baiju Koshy,5292375456@okicici,Jayesh Koshy,6993379426@okaxis,6319.05,SUCCESS,0
bf509f38-08e6-406b-9cc5-7a43f88382ff,2024-07-02 04:41:11,Zeeshan Thakur,5292926398@okaxis,Kismat Mander,5203222979@okicici,595.56,FAILED,1
e141dadc-0a32-439d-b411-3666007cfbb6,2024-06-20 20:42:43,Sumer Barad,5294559147@oksbi,Kiara Gala,0553260273@okybl,2331.27,SUCCESS,0
81bacb56-efe3-42bb-b135-5421b0ecee7e,2024-06-28 12:30:03,Yuvaan Roy,5297292544@okaxis,Nirvaan Sha,8271640595@oksbi,3037.96,SUCCESS,0
4b483507-686e-40ca-80bd-69f8913d5829,2024-06-09 20:08:22,Jayan Balan,5306445590@okaxis,Ela Salvi,3291269218@okybl,3812.34,SUCCESS,0
f2f9e5a1-9663-4cde-91e8-6f1496fc9571,2024-06-15 14:49:15,Fateh Chadha,5308706758@okhdfcbank,Sara Raju,2325311089@oksbi,8709.6,FAILED,1
517f7c65-7c88-4b76-bb2f-a737f7cdd47a,2024-07-01 14:35:03,Divyansh Grover,5319587591@okicici,Aaryahi Talwar,5580756758@oksbi,914.2,SUCCESS,0
8225eda3-2dc3-49e3-9a87-fb58e67fd99c,2024-06-19 23:49:22,Riaan Chacko,5325265347@okaxis,Eva Sehgal,9617239363@okicici,552.79,SUCCESS,0
e9788dca-ef61-423b-8281-00eeac9bdb07,2024-06-12 03:27:49,Trisha Lalla,5325463977@okaxis,Jivin Raj,1931549355@oksbi,6538.1,FAILED,1
21d41479-8fec-4da4-b5b0-cbba4b905007,2024-06-27 14:57:14,Taran Zacharia,5331216866@oksbi,Anya Shanker,8062998820@okhdfcbank,228.33,FAILED,1
b01ff1f2-f344-4f44-946e-9c564fea571b,2024-06-14 11:25:42,Priyansh Soni,5337204936@okicici,Ishaan Dora,5488147231@okybl,7775.31,SUCCESS,0
738235d3-acce-4125-850e-e39e0c366e8e,2024-06-16 12:11:59,Piya Bhattacharyya,5345296637@oksbi,Yashvi Datta,6706289274@okicici,7193.56,SUCCESS,0
7a887b29-98d3-425b-b173-a8462b7cad5d,2024-06-19 12:21:16,Priyansh Yohannan,5353961984@okaxis,Samar Sagar,5231780466@oksbi,516.73,SUCCESS,0
2fb76f62-fdc1-4f95-aabf-d4e78ac7a36e,2024-06-13 17:09:01,Bhavin Chaudhuri,5360541965@okaxis,Nayantara Vala,2666451238@okybl,4179.16,FAILED,1
044f4d60-3930-40ae-a4ba-a34f677c0afa,2024-06-16 02:43:52,Jayan Sundaram,5363775147@okaxis,Aarush Dayal,1962395483@okybl,6284.46,FAILED,1
9cdb29ba-3a81-4cc3-8857-cefc7be8f06b,2024-06-15 09:23:01,Badal Buch,5368072758@okicici,Anahi Balasubramanian,4741526128@okhdfcbank,1060.81,FAILED,1
217c0c74-5af5-4008-850c-f130edbd84d3,2024-06-26 08:27:44,Misha Karpe,5368666334@oksbi,Lakshit Bhat,9047166627@okaxis,5686.93,FAILED,1
5d64cb93-aa14-4582-8bb2-1226608f53fd,2024-06-09 14:36:06,Veer Majumdar,5377728693@okaxis,Raunak Swamy,2247748307@okaxis,3247.25,FAILED,1
f1b151a2-f553-423a-ac39-8d1ae6cf439d,2024-06-20 08:09:34,Samiha Edwin,5381484149@oksbi,Vardaniya Saxena,3878986472@okhdfcbank,53.13,SUCCESS,0
d871de7e-1ea1-47ab-be86-3275fa53b4f6,2024-07-02 12:11:26,Eshani Ramakrishnan,5382972562@okaxis,Dhanuk Yadav,1491383127@okaxis,6748.64,SUCCESS,0
7d3a4934-f221-4f11-899c-97e005577bef,2024-06-11 23:56:23,Aaina Zachariah,5406686306@okhdfcbank,Zoya Rattan,8296036861@okicici,9571.62,SUCCESS,1
865cfff6-e345-4bae-a4ed-2c35c3a67fc7,2024-06-17 11:24:02,Kismat Rama,5438757524@okicici,Pihu Walia,7567741566@okicici,1865.15,SUCCESS,0
b463e65f-8918-4c2a-aea3-61e9342db311,2024-06-12 17:25:41,Pranay Chaudry,5453024514@oksbi,Hunar Gandhi,9258362188@okybl,2159.58,FAILED,1
7bbdab6f-07ca-44c2-afa9-9b3640c29fb1,2024-07-01 19:25:29,Shlok Kumar,5454057781@okaxis,Kartik Choudhury,3065756185@oksbi,4813.53,SUCCESS,0
9cd79e65-5f79-42b1-80e4-5df77d004b2a,2024-06-23 11:52:53,Kismat Varghese,5456250788@okybl,Heer Hayer,1788870258@okicici,7589.16,FAILED,1
265681c2-d346-48cb-9c26-66f804905cdb,2024-06-22 21:19:34,Anay Ratti,5465922631@oksbi,Dharmajan Kunda,8604741403@okybl,8868.28,FAILED,1
5f7bf32e-9c62-4539-b7be-00d371d09f97,2024-06-11 22:40:34,Mamooty Mane,5468320947@oksbi,Seher Bhardwaj,2751076924@okhdfcbank,7458.39,SUCCESS,0
96f70382-8955-4858-a279-14b32cc26103,2024-07-02 04:59:31,Kavya Mani,5484072152@okybl,Mahika Iyengar,6772755458@okhdfcbank,6836.6,FAILED,1
a1b8c858-81c7-4dd1-8f62-7bcad3da1608,2024-06-26 20:05:58,Purab Sibal,5493877237@okhdfcbank,Lakshit Bajaj,3880211935@okaxis,3335.39,FAILED,1
115c59f7-5705-4e8f-88da-12ce3ca9075e,2024-06-11 11:09:38,Shray Subramaniam,5518376272@okybl,Himmat Jani,5016991408@okybl,7129.09,SUCCESS,0
01698dec-f66c-465f-9aaa-b663a9f7c481,2024-06-10 00:31:49,Kabir Som,5527974525@okaxis,Yuvaan Loyal,6096692204@okaxis,4332.28,SUCCESS,0
3105f586-fa58-48d6-b86b-654aa17b3338,2024-06-06 04:03:38,Krish Kant,5537226102@okaxis,Vihaan Madan,2862802160@okhdfcbank,468.77,SUCCESS,0
8387d8a8-add2-415e-98cf-0b5f2666dc31,2024-06-10 23:09:36,Anya Acharya,5540268570@okaxis,Nehmat Borah,3864932168@okaxis,9219.33,FAILED,1
00dd618c-2382-462d-88c5-869eb096094f,2024-06-06 16:30:12,Eshani Bail,5552406857@okybl,Kabir Wagle,7164137631@okybl,6305.8,SUCCESS,0
9b5fd63a-f9c7-4467-b8e6-573a6b56f232,2024-06-06 19:42:53,Nishith Soni,5553556984@oksbi,Aradhya Bala,6821360408@okybl,4286.03,SUCCESS,0
1551aa37-b1f0-4add-a9aa-6492f0a5cad6,2024-06-25 07:15:23,Vedika Chhabra,5570288519@okybl,Kavya Luthra,8455061111@okaxis,9595.43,FAILED,1
93f47dc7-6124-46b5-b718-9190d4f7e032,2024-07-01 07:41:35,Seher Chaudry,5572286987@okicici,Oorja Dani,8426856689@okaxis,8449.94,FAILED,1
3cef3f9b-e785-4b35-b3b2-2de693c2c3b8,2024-06-12 18:40:07,Pihu Balakrishnan,5576002311@oksbi,Ahana  Devi,9299620382@oksbi,9181.66,SUCCESS,1
b7e84777-e0f1-457f-9322-bf8941d1ce35,2024-06-07 08:11:28,Mamooty Chatterjee,5579497023@okicici,Vivaan Soman,2670856263@okaxis,6016.33,SUCCESS,0
cee3b580-ba87-47de-a05e-1045a9033a20,2024-06-09 04:30:38,Emir Soni,5604958881@okybl,Eva Sura,2392083354@okaxis,6814.77,FAILED,1
95929998-e56f-4030-993e-cbb983584909,2024-06-07 22:13:33,Adira Sarma,5641162539@okybl,Himmat Datta,6453146874@okhdfcbank,7181.9,FAILED,1
d5af673b-514b-48f9-869b-001fb04cf079,2024-06-10 11:56:40,Mishti Chaudhry,5645930257@okicici,Nayantara Chacko,6718894386@okhdfcbank,3034.93,FAILED,1
f584d861-4829-4544-83bf-5f44f8f01b8f,2024-06-10 23:20:26,Samarth Tailor,5651500315@okybl,Kismat Kari,1618911053@okicici,1406.72,FAILED,1
224033c6-12ce-4275-ba1f-cb6727496e4f,2024-06-05 12:54:51,Stuvan Khalsa,5705782401@okybl,Ira Behl,7590543708@okybl,7082.09,SUCCESS,0
44a16df3-b016-4684-9761-0db12b74ea58,2024-07-03 20:57:02,Baiju Gulati,5764250189@okhdfcbank,Lakshit Sachdev,0881188606@okybl,8855.93,SUCCESS,1
ecf77986-3d33-454f-a632-14ae5e42506c,2024-06-21 16:35:13,Vritika Master,5768730245@okybl,Pranay Koshy,5516052009@okicici,9910.99,SUCCESS,1
f6426bb8-1171-487b-8512-4fd693c1e074,2024-06-08 19:13:28,Ritvik Kalla,5793888677@okaxis,Shaan Sidhu,1490950490@oksbi,2677.39,SUCCESS,0
92f18e88-8561-4e62-865f-1b26643a20cf,2024-06-14 15:16:23,Shaan Dube,5817018735@okaxis,Dharmajan Tailor,9564692456@okhdfcbank,4473.86,FAILED,1
82d1fcce-9ea7-43bb-9de5-0e614d5f037d,2024-06-29 19:50:03,Rohan Ramachandran,5817344595@okicici,Gatik Rau,3843783335@okicici,8170.19,FAILED,1
9e99e59d-a2b2-42bd-ae44-d0960d11ef9f,2024-06-17 07:44:37,Abram Hayre,5830282113@okaxis,Baiju Dhawan,2326443862@okhdfcbank,7048.06,SUCCESS,0
46b84831-82c7-47f4-a4d2-71c8b01e9c27,2024-06-13 22:36:46,Vaibhav Dass,5847543259@oksbi,Nayantara Dasgupta,9563368079@okhdfcbank,386.84,SUCCESS,0
fbedec34-61c4-4964-9eb7-51d31ec5e074,2024-06-25 11:18:30,Shamik Agate,5882036868@okicici,Vritika Raman,4318436569@oksbi,8515.3,FAILED,1
2695d29b-178b-405b-88e9-b17aeef5c0ea,2024-06-18 22:07:52,Reyansh Jani,5883396090@okybl,Kiaan Banerjee,9097347441@okhdfcbank,6705.24,FAILED,1
39962b1d-6829-45b9-9b9b-298d2d61b85a,2024-06-23 20:53:19,Rhea Goda,5885076621@okicici,Anaya Bava,3625794937@okicici,8908.79,SUCCESS,1
19f940a3-0ec8-4d9f-b8f2-6aad8ad07d9c,2024-06-09 02:11:33,Vivaan Tailor,5938904995@okybl,Aaina Hari,6777238452@okaxis,3612.81,SUCCESS,0
fde1ddde-5df3-452d-aca0-0c8518bafa22,2024-06-04 20:20:05,Advika Das,5973074394@okaxis,Elakshi Bains,6082853106@oksbi,1629.99,FAILED,1
01b5122b-8476-427b-a23f-369a9397fd08,2024-07-02 00:25:01,Piya Varma,5986708430@oksbi,Manjari Borra,2221921676@okaxis,7807.26,FAILED,1
1f432493-4803-4121-af4e-7f02daf0795b,2024-06-30 08:49:57,Kaira Sur,6026233948@oksbi,Zoya Uppal,2318827886@okaxis,8693.82,FAILED,1
76f38281-6ab5-4749-98d0-d2c9a002e295,2024-06-12 16:03:57,Bhavin Ramaswamy,6057117133@oksbi,Stuvan Deep,4126793554@okhdfcbank,6868.31,FAILED,1
fc149cfa-7d64-4a5d-a429-039d6bfc3462,2024-06-06 08:51:19,Suhana Chad,6063221978@okhdfcbank,Anya Guha,8160142515@okaxis,1453.87,FAILED,1
0df66628-f0ba-448f-9fcb-fe53e414d6ee,2024-07-03 19:58:28,Kimaya Setty,6078280216@okaxis,Adira Kara,7163529548@okicici,5976.46,FAILED,1
b8117cfa-4c30-4d0c-956e-40aea7be2c82,2024-06-28 18:33:15,Yuvraj  Raman,6093280960@okhdfcbank,Vidur Bhattacharyya,9931905792@okybl,8066.81,FAILED,1
d32ac054-7e08-40ca-b292-9fa16667f420,2024-06-24 00:18:57,Tejas Sehgal,6095225870@okaxis,Ishaan Bava,5751956169@okaxis,5080.62,FAILED,1
0464c505-4f1a-4246-b11a-1e80a20a32bd,2024-06-28 03:21:48,Dishani Hayre,6102692818@okybl,Himmat Sidhu,7907428270@okhdfcbank,8722.2,FAILED,1
e949e3e7-b709-4f67-8311-6cf3320b0d5d,2024-06-22 22:47:19,Ivan Ramesh,6108886462@okicici,Vidur Bal,1844341953@okybl,2711.77,FAILED,1
9b936eaa-c86e-4e6c-8085-4f05d6fea362,2024-06-12 17:42:46,Arnav Issac,6122903319@oksbi,Manikya Sura,1769251462@okicici,2349.55,FAILED,1
e9e095cc-161c-424e-8584-b96c755c1198,2024-07-01 08:27:58,Ehsaan Ranganathan,6139783298@okaxis,Anahi Sant,2283226038@okaxis,6956.69,FAILED,1
db0b0eae-1a36-4b86-81b5-561fc7314ff7,2024-06-16 02:27:59,Elakshi Kata,6142902456@oksbi,Ranbir Setty,7910416393@oksbi,5622.68,SUCCESS,0
fa8da4d7-2fd6-4ac8-bbda-37864dbef080,2024-06-21 09:13:18,Ishita Trivedi,6143115426@okaxis,Tanya Rau,5031442088@oksbi,9375.48,SUCCESS,1
8185f14c-4985-4195-9c92-8d5258f8550a,2024-06-29 01:18:12,Damini Bali,6148327971@okybl,Kimaya Sidhu,2696119622@okicici,2200.87,FAILED,1
dc19a066-4612-491d-b4b0-a062bd2d8f4b,2024-06-08 10:22:32,Miraya Vohra,6167342523@okybl,Gokul Dara,3904225326@okaxis,1821.12,SUCCESS,0
70f9bc61-ddd1-415a-8fc7-0405c2818169,2024-06-12 09:24:49,Dharmajan Kant,6198690553@okybl,Taimur Dugar,7278969726@okhdfcbank,1900.07,FAILED,1
8d55f78a-52cf-4162-bb01-1296e4216763,2024-06-30 15:35:11,Jivin Sehgal,6217727277@okaxis,Sara Chanda,2302380520@okicici,983.11,FAILED,1
4ebc9626-2a63-4946-be1e-1bc973ab6621,2024-06-19 06:44:42,Aradhya Basu,6219061905@okicici,Mohanlal Sani,5320355616@okhdfcbank,411.54,FAILED,1
184f3d88-22bd-4067-b51a-a1a653fe999d,2024-07-02 18:00:54,Emir Viswanathan,6245682345@okhdfcbank,Adah Sankar,5599109549@oksbi,2055.61,FAILED,1
f172fc8d-0c89-40cf-a0bc-27cc477f40c0,2024-06-04 15:31:14,Yuvraj  Dube,6252628232@okhdfcbank,Shamik Tak,0375473489@oksbi,5648.53,SUCCESS,0
a439e90a-2913-4ce0-aef7-62c7f269528f,2024-07-01 04:36:00,Lavanya Ravel,6267695113@okhdfcbank,Parinaaz Dasgupta,9156579406@okaxis,1310.72,SUCCESS,0
018a3fd0-de8f-4c42-83e1-a994126470cf,2024-06-11 11:24:43,Samarth Mangat,6280086816@okicici,Farhan Batta,0813935004@okaxis,5762.34,SUCCESS,0
5077ad98-c567-493c-ba98-8fbbd73bb2ac,2024-06-13 09:37:05,Aayush Bakshi,6280340024@okaxis,Madhup Bhatnagar,5317114555@okaxis,4326.34,SUCCESS,0
6fd16bc6-549d-40e8-8997-a02f94c1e530,2024-06-07 05:53:57,Himmat Sengupta,6290321492@oksbi,Ishita Dube,7417221440@okhdfcbank,7747.29,FAILED,1
ad59beec-1da7-4f9b-9232-be6e23de3e3a,2024-06-05 10:49:39,Siya Vasa,6292160620@okhdfcbank,Emir Srinivas,9495072244@okicici,6351.35,FAILED,1
2795845f-4c8a-4eda-b751-1b1390b1a5d9,2024-07-02 02:54:03,Myra Bedi,6303697861@okybl,Dhruv Uppal,2126604736@okaxis,788.3,FAILED,1
2b6c77b3-c74e-4f33-a31a-ac041c10cfab,2024-07-02 02:52:50,Gatik Kapoor,6306314738@oksbi,Damini Sawhney,0104012030@okicici,6529.99,FAILED,1
3b7733d5-bcfc-4a88-b67b-cb1dec178fb7,2024-06-17 09:20:57,Nakul Bose,6318077256@okybl,Kiaan Koshy,5593116014@okaxis,6279.11,FAILED,1
11f518f8-1a7d-4441-b218-2aa1cac3ff45,2024-06-23 22:50:00,Adah Andra,6321497855@okhdfcbank,Mamooty Agarwal,5334037802@okybl,3601.52,SUCCESS,0
